CaseID,ThermoID,ThermoValue
4067,THERMOh,3
4068,THERMOa,33
4068,THERMOb,47
4068,THERMOc,52
4068,THERMOd,53
4068,THERMOe,50
4068,THERMOf,37
4068,THERMOg,50
4068,THERMOh,42
4070,THERMOa,1
4070,THERMOb,28
4070,THERMOc,29
4070,THERMOd,27
4070,THERMOe,28
4070,THERMOf,31
4070,THERMOg,31
4070,THERMOh,23
4072,THERMOa,33
4072,THERMOb,43
4072,THERMOc,38
4072,THERMOd,23
4072,THERMOe,45
4072,THERMOf,37
4072,THERMOg,36
4072,THERMOh,42
4074,THERMOa,19
4074,THERMOb,43
4074,THERMOc,36
4074,THERMOd,46
4074,THERMOe,35
4074,THERMOf,34
4074,THERMOg,33
4074,THERMOh,28
4075,THERMOa,24
4075,THERMOb,52
4075,THERMOc,49
4075,THERMOd,35
4075,THERMOe,50
4075,THERMOf,42
4075,THERMOg,36
4075,THERMOh,46
4076,THERMOa,61
4076,THERMOb,28
4076,THERMOc,1
4076,THERMOd,58
4076,THERMOe,38
4076,THERMOf,46
4076,THERMOg,55
4076,THERMOh,53
4077,THERMOa,51
4077,THERMOb,12
4077,THERMOc,29
4077,THERMOd,53
4077,THERMOe,28
4077,THERMOf,31
4077,THERMOg,31
4077,THERMOh,23
4079,THERMOa,21
4079,THERMOb,52
4079,THERMOc,49
4079,THERMOd,53
4079,THERMOe,45
4079,THERMOf,42
4079,THERMOg,45
4079,THERMOh,46
4080,THERMOa,55
4080,THERMOb,28
4080,THERMOc,36
4080,THERMOd,53
4080,THERMOe,23
4080,THERMOf,29
4080,THERMOg,45
4080,THERMOh,42
4082,THERMOa,33
4082,THERMOb,35
4082,THERMOc,29
4082,THERMOd,38
4082,THERMOe,33
4082,THERMOf,16
4082,THERMOg,21
4082,THERMOh,23
4083,THERMOa,1
4083,THERMOb,59
4083,THERMOc,58
4083,THERMOd,58
4083,THERMOe,50
4083,THERMOf,36
4083,THERMOg,55
4083,THERMOh,17
4084,THERMOa,1
4084,THERMOb,35
4084,THERMOc,29
4084,THERMOd,38
4084,THERMOe,28
4084,THERMOf,31
4084,THERMOg,31
4084,THERMOh,23
4085,THERMOa,1
4085,THERMOb,1
4085,THERMOc,1
4085,THERMOd,1
4085,THERMOe,50
4085,THERMOf,1
4085,THERMOg,1
4085,THERMOh,1
4086,THERMOa,33
4086,THERMOb,28
4086,THERMOc,43
4086,THERMOd,27
4086,THERMOe,41
4086,THERMOf,31
4086,THERMOg,16
4086,THERMOh,23
4087,THERMOa,33
4087,THERMOb,28
4087,THERMOc,29
4087,THERMOd,27
4087,THERMOe,28
4087,THERMOf,31
4087,THERMOg,31
4087,THERMOh,23
4089,THERMOa,1
4089,THERMOb,52
4089,THERMOc,41
4089,THERMOd,46
4089,THERMOe,28
4089,THERMOf,36
4089,THERMOg,16
4089,THERMOh,23
4090,THERMOa,33
4090,THERMOb,28
4090,THERMOc,43
4090,THERMOd,54
4090,THERMOe,41
4090,THERMOf,37
4090,THERMOg,31
4090,THERMOh,38
4093,THERMOa,28
4093,THERMOb,14
4093,THERMOc,23
4093,THERMOd,25
4093,THERMOe,17
4093,THERMOf,16
4093,THERMOg,45
4093,THERMOh,26
4094,THERMOa,21
4094,THERMOb,40
4094,THERMOc,41
4094,THERMOd,53
4094,THERMOe,50
4094,THERMOf,39
4094,THERMOg,25
4094,THERMOh,42
4095,THERMOa,39
4095,THERMOb,48
4095,THERMOc,54
4095,THERMOd,56
4095,THERMOe,46
4095,THERMOf,43
4095,THERMOg,42
4095,THERMOh,48
4096,THERMOa,11
4096,THERMOb,40
4096,THERMOc,52
4096,THERMOd,38
4096,THERMOe,50
4096,THERMOf,39
4096,THERMOg,21
4096,THERMOh,17
4098,THERMOa,24
4098,THERMOb,43
4098,THERMOc,47
4098,THERMOd,42
4098,THERMOe,41
4098,THERMOf,31
4098,THERMOg,10
4098,THERMOh,14
4102,THERMOa,50
4102,THERMOb,18
4102,THERMOc,29
4102,THERMOd,53
4102,THERMOe,33
4102,THERMOf,31
4102,THERMOg,41
4102,THERMOh,35
4103,THERMOa,51
4103,THERMOb,26
4103,THERMOc,18
4103,THERMOd,49
4103,THERMOe,28
4103,THERMOf,37
4103,THERMOg,52
4103,THERMOh,38
4105,THERMOa,55
4105,THERMOb,9
4105,THERMOc,36
4105,THERMOd,42
4105,THERMOe,28
4105,THERMOf,11
4105,THERMOg,50
4105,THERMOh,10
4108,THERMOa,11
4108,THERMOb,35
4108,THERMOc,29
4108,THERMOd,17
4108,THERMOe,23
4108,THERMOf,31
4108,THERMOg,31
4108,THERMOh,23
4113,THERMOa,19
4113,THERMOb,1
4113,THERMOc,15
4113,THERMOd,30
4113,THERMOe,14
4113,THERMOf,43
4113,THERMOg,50
4113,THERMOh,53
4114,THERMOa,47
4114,THERMOb,43
4114,THERMOc,43
4114,THERMOd,42
4114,THERMOe,41
4114,THERMOf,37
4114,THERMOg,31
4114,THERMOh,38
4116,THERMOa,46
4116,THERMOb,12
4116,THERMOc,17
4116,THERMOd,57
4116,THERMOe,17
4116,THERMOf,31
4116,THERMOg,45
4116,THERMOh,38
4117,THERMOa,39
4117,THERMOb,35
4117,THERMOc,36
4117,THERMOd,58
4117,THERMOe,17
4117,THERMOf,34
4117,THERMOg,36
4117,THERMOh,38
4118,THERMOa,26
4118,THERMOb,47
4118,THERMOc,36
4118,THERMOd,46
4118,THERMOe,41
4118,THERMOf,31
4118,THERMOg,31
4118,THERMOh,23
4120,THERMOa,33
4120,THERMOb,28
4120,THERMOc,29
4120,THERMOd,42
4120,THERMOe,28
4120,THERMOf,29
4120,THERMOg,31
4120,THERMOh,23
4122,THERMOa,50
4122,THERMOb,9
4122,THERMOc,24
4122,THERMOd,35
4122,THERMOe,17
4122,THERMOf,13
4122,THERMOg,46
4122,THERMOh,43
4127,THERMOa,33
4127,THERMOb,28
4127,THERMOc,58
4127,THERMOd,58
4127,THERMOe,41
4127,THERMOf,31
4127,THERMOg,31
4127,THERMOh,23
4128,THERMOa,11
4128,THERMOb,59
4128,THERMOc,36
4128,THERMOd,1
4128,THERMOe,45
4128,THERMOf,36
4128,THERMOg,25
4128,THERMOh,23
4129,THERMOa,3
4129,THERMOb,8
4129,THERMOc,9
4129,THERMOd,7
4129,THERMOe,9
4129,THERMOf,7
4129,THERMOg,3
4129,THERMOh,8
4132,THERMOa,39
4132,THERMOb,23
4132,THERMOc,29
4132,THERMOd,38
4132,THERMOe,33
4132,THERMOf,31
4132,THERMOg,31
4132,THERMOh,23
4134,THERMOa,28
4134,THERMOb,59
4134,THERMOc,58
4134,THERMOd,58
4134,THERMOe,53
4134,THERMOf,46
4134,THERMOg,28
4134,THERMOh,53
4136,THERMOa,47
4136,THERMOb,47
4136,THERMOc,47
4136,THERMOd,42
4136,THERMOe,45
4136,THERMOf,39
4136,THERMOg,31
4136,THERMOh,42
4139,THERMOa,39
4139,THERMOb,23
4139,THERMOc,29
4139,THERMOd,38
4139,THERMOe,19
4139,THERMOf,31
4139,THERMOg,31
4139,THERMOh,35
4141,THERMOa,33
4141,THERMOb,28
4141,THERMOc,29
4141,THERMOd,53
4141,THERMOe,28
4141,THERMOf,30
4141,THERMOg,42
4141,THERMOh,38
4142,THERMOa,19
4142,THERMOb,17
4142,THERMOc,29
4142,THERMOd,33
4142,THERMOe,26
4142,THERMOf,31
4142,THERMOg,31
4142,THERMOh,23
4147,THERMOa,47
4147,THERMOb,43
4147,THERMOc,58
4147,THERMOd,58
4147,THERMOe,41
4147,THERMOf,42
4147,THERMOg,55
4147,THERMOh,53
4149,THERMOa,45
4149,THERMOb,19
4149,THERMOc,41
4149,THERMOd,50
4149,THERMOe,31
4149,THERMOf,34
4149,THERMOg,46
4149,THERMOh,36
4152,THERMOa,1
4152,THERMOb,28
4152,THERMOc,29
4152,THERMOd,1
4152,THERMOe,28
4152,THERMOf,31
4152,THERMOg,1
4152,THERMOh,23
4154,THERMOa,42
4154,THERMOb,26
4154,THERMOc,20
4154,THERMOd,57
4154,THERMOe,18
4154,THERMOf,39
4154,THERMOg,42
4154,THERMOh,38
4155,THERMOa,11
4155,THERMOb,52
4155,THERMOc,52
4155,THERMOd,42
4155,THERMOe,50
4155,THERMOf,37
4155,THERMOg,42
4155,THERMOh,38
4157,THERMOa,1
4157,THERMOb,43
4157,THERMOc,29
4157,THERMOd,53
4157,THERMOe,45
4157,THERMOf,42
4157,THERMOg,23
4157,THERMOh,46
4160,THERMOa,33
4160,THERMOb,48
4160,THERMOc,49
4160,THERMOd,42
4160,THERMOe,46
4160,THERMOf,31
4160,THERMOg,31
4160,THERMOh,23
4161,THERMOa,50
4161,THERMOb,43
4161,THERMOc,49
4161,THERMOd,53
4161,THERMOe,41
4161,THERMOf,35
4161,THERMOg,41
4161,THERMOh,53
4163,THERMOa,33
4163,THERMOb,28
4163,THERMOc,29
4163,THERMOd,58
4163,THERMOe,23
4163,THERMOf,39
4163,THERMOg,41
4163,THERMOh,46
4167,THERMOa,61
4167,THERMOb,59
4167,THERMOc,58
4167,THERMOd,58
4167,THERMOe,57
4167,THERMOf,46
4167,THERMOg,55
4167,THERMOh,53
4170,THERMOa,50
4170,THERMOb,9
4170,THERMOc,11
4170,THERMOd,53
4170,THERMOe,11
4170,THERMOf,11
4170,THERMOg,45
4170,THERMOh,42
4171,THERMOa,21
4171,THERMOb,52
4171,THERMOc,47
4171,THERMOd,46
4171,THERMOe,50
4171,THERMOf,42
4171,THERMOg,21
4171,THERMOh,46
4172,THERMOa,14
4172,THERMOb,9
4172,THERMOc,2
4172,THERMOd,33
4172,THERMOe,36
4172,THERMOf,10
4172,THERMOg,6
4172,THERMOh,23
4174,THERMOa,33
4174,THERMOb,23
4174,THERMOc,24
4174,THERMOd,53
4174,THERMOe,28
4174,THERMOf,34
4174,THERMOg,36
4174,THERMOh,20
4175,THERMOa,26
4175,THERMOb,35
4175,THERMOc,58
4175,THERMOd,27
4175,THERMOe,50
4175,THERMOf,42
4175,THERMOg,10
4175,THERMOh,23
4176,THERMOa,21
4176,THERMOb,40
4176,THERMOc,58
4176,THERMOd,53
4176,THERMOe,50
4176,THERMOf,34
4176,THERMOg,16
4176,THERMOh,23
4177,THERMOa,3
4177,THERMOb,54
4177,THERMOc,47
4177,THERMOd,2
4177,THERMOe,46
4177,THERMOf,10
4177,THERMOg,2
4177,THERMOh,2
4179,THERMOa,2
4179,THERMOb,40
4179,THERMOc,49
4179,THERMOd,27
4179,THERMOe,46
4179,THERMOf,31
4179,THERMOg,10
4179,THERMOh,10
4184,THERMOa,55
4184,THERMOb,28
4184,THERMOc,29
4184,THERMOd,46
4184,THERMOe,19
4184,THERMOf,1
4184,THERMOg,49
4184,THERMOh,1
4185,THERMOa,33
4185,THERMOb,6
4185,THERMOc,29
4185,THERMOd,27
4185,THERMOe,17
4185,THERMOf,31
4185,THERMOg,31
4185,THERMOh,23
4186,THERMOa,50
4186,THERMOb,28
4186,THERMOc,41
4186,THERMOd,53
4186,THERMOe,45
4186,THERMOf,36
4186,THERMOg,50
4186,THERMOh,42
4187,THERMOa,17
4187,THERMOb,28
4187,THERMOc,36
4187,THERMOd,27
4187,THERMOe,50
4187,THERMOf,31
4187,THERMOg,10
4187,THERMOh,23
4191,THERMOa,46
4191,THERMOb,1
4191,THERMOc,29
4191,THERMOd,58
4191,THERMOe,17
4191,THERMOf,31
4191,THERMOg,55
4191,THERMOh,53
4192,THERMOa,17
4192,THERMOb,43
4192,THERMOc,52
4192,THERMOd,42
4192,THERMOe,41
4192,THERMOf,39
4192,THERMOg,21
4192,THERMOh,42
4193,THERMOa,23
4193,THERMOb,31
4193,THERMOc,32
4193,THERMOd,30
4193,THERMOe,28
4193,THERMOf,33
4193,THERMOg,31
4193,THERMOh,23
4194,THERMOa,59
4194,THERMOb,3
4194,THERMOc,2
4194,THERMOd,46
4194,THERMOe,17
4194,THERMOf,31
4194,THERMOg,55
4194,THERMOh,35
4195,THERMOa,51
4195,THERMOb,26
4195,THERMOc,43
4195,THERMOd,54
4195,THERMOe,26
4195,THERMOf,43
4195,THERMOg,52
4195,THERMOh,48
4197,THERMOa,50
4197,THERMOb,9
4197,THERMOc,17
4197,THERMOd,49
4197,THERMOe,19
4197,THERMOf,11
4197,THERMOg,50
4197,THERMOh,46
4198,THERMOa,26
4198,THERMOb,28
4198,THERMOc,32
4198,THERMOd,27
4198,THERMOe,35
4198,THERMOf,31
4198,THERMOg,31
4198,THERMOh,23
4200,THERMOa,19
4200,THERMOb,17
4200,THERMOc,11
4200,THERMOd,46
4200,THERMOe,28
4200,THERMOf,16
4200,THERMOg,21
4200,THERMOh,17
4201,THERMOa,47
4201,THERMOb,6
4201,THERMOc,7
4201,THERMOd,53
4201,THERMOe,6
4201,THERMOf,6
4201,THERMOg,45
4201,THERMOh,23
4203,THERMOa,33
4203,THERMOb,28
4203,THERMOc,29
4203,THERMOd,46
4203,THERMOe,38
4203,THERMOf,31
4203,THERMOg,25
4203,THERMOh,23
4204,THERMOa,17
4204,THERMOb,52
4204,THERMOc,52
4204,THERMOd,53
4204,THERMOe,50
4204,THERMOf,39
4204,THERMOg,1
4204,THERMOh,42
4205,THERMOa,51
4205,THERMOb,1
4205,THERMOc,1
4205,THERMOd,54
4205,THERMOe,18
4205,THERMOf,26
4205,THERMOg,42
4205,THERMOh,48
4207,THERMOa,62
4207,THERMOb,60
4207,THERMOc,59
4207,THERMOd,59
4207,THERMOe,58
4207,THERMOf,47
4207,THERMOg,56
4207,THERMOh,54
4208,THERMOa,61
4208,THERMOb,1
4208,THERMOc,17
4208,THERMOd,27
4208,THERMOe,28
4208,THERMOf,1
4208,THERMOg,55
4208,THERMOh,23
4211,THERMOa,50
4211,THERMOb,23
4211,THERMOc,43
4211,THERMOd,46
4211,THERMOe,18
4211,THERMOf,13
4211,THERMOg,18
4211,THERMOh,38
4212,THERMOa,39
4212,THERMOb,1
4212,THERMOc,15
4212,THERMOd,49
4212,THERMOe,18
4212,THERMOf,11
4212,THERMOg,50
4212,THERMOh,38
4213,THERMOa,55
4213,THERMOb,1
4213,THERMOc,29
4213,THERMOd,53
4213,THERMOe,35
4213,THERMOf,1
4213,THERMOg,41
4213,THERMOh,28
4214,THERMOa,2
4214,THERMOb,47
4214,THERMOc,47
4214,THERMOd,27
4214,THERMOe,28
4214,THERMOf,39
4214,THERMOg,10
4214,THERMOh,23
4217,THERMOa,33
4217,THERMOb,28
4217,THERMOc,29
4217,THERMOd,42
4217,THERMOe,28
4217,THERMOf,31
4217,THERMOg,31
4217,THERMOh,23
4220,THERMOa,19
4220,THERMOb,28
4220,THERMOc,29
4220,THERMOd,16
4220,THERMOe,28
4220,THERMOf,31
4220,THERMOg,31
4220,THERMOh,23
4230,THERMOa,33
4230,THERMOb,28
4230,THERMOc,41
4230,THERMOd,46
4230,THERMOe,17
4230,THERMOf,21
4230,THERMOg,16
4230,THERMOh,20
4231,THERMOa,26
4231,THERMOb,28
4231,THERMOc,43
4231,THERMOd,23
4231,THERMOe,41
4231,THERMOf,31
4231,THERMOg,31
4231,THERMOh,23
4232,THERMOa,1
4232,THERMOb,1
4232,THERMOc,1
4232,THERMOd,58
4232,THERMOe,1
4232,THERMOf,1
4232,THERMOg,1
4232,THERMOh,1
4233,THERMOa,50
4233,THERMOb,9
4233,THERMOc,17
4233,THERMOd,38
4233,THERMOe,28
4233,THERMOf,1
4233,THERMOg,31
4233,THERMOh,53
4234,THERMOa,11
4234,THERMOb,43
4234,THERMOc,47
4234,THERMOd,38
4234,THERMOe,45
4234,THERMOf,31
4234,THERMOg,31
4234,THERMOh,23
4237,THERMOa,6
4237,THERMOb,9
4237,THERMOc,1
4237,THERMOd,4
4237,THERMOe,1
4237,THERMOf,1
4237,THERMOg,50
4237,THERMOh,1
4238,THERMOa,26
4238,THERMOb,43
4238,THERMOc,47
4238,THERMOd,42
4238,THERMOe,50
4238,THERMOf,34
4238,THERMOg,31
4238,THERMOh,35
4240,THERMOa,1
4240,THERMOb,59
4240,THERMOc,43
4240,THERMOd,46
4240,THERMOe,41
4240,THERMOf,37
4240,THERMOg,50
4240,THERMOh,46
4244,THERMOa,47
4244,THERMOb,43
4244,THERMOc,47
4244,THERMOd,53
4244,THERMOe,41
4244,THERMOf,39
4244,THERMOg,42
4244,THERMOh,43
4246,THERMOa,14
4246,THERMOb,40
4246,THERMOc,41
4246,THERMOd,38
4246,THERMOe,50
4246,THERMOf,34
4246,THERMOg,31
4246,THERMOh,23
4249,THERMOa,61
4249,THERMOb,1
4249,THERMOc,17
4249,THERMOd,58
4249,THERMOe,19
4249,THERMOf,31
4249,THERMOg,55
4249,THERMOh,28
4251,THERMOa,1
4251,THERMOb,59
4251,THERMOc,49
4251,THERMOd,49
4251,THERMOe,46
4251,THERMOf,41
4251,THERMOg,6
4251,THERMOh,43
4253,THERMOa,46
4253,THERMOb,40
4253,THERMOc,29
4253,THERMOd,53
4253,THERMOe,46
4253,THERMOf,42
4253,THERMOg,50
4253,THERMOh,46
4254,THERMOa,46
4254,THERMOb,14
4254,THERMOc,11
4254,THERMOd,46
4254,THERMOe,17
4254,THERMOf,31
4254,THERMOg,45
4254,THERMOh,35
4255,THERMOa,46
4255,THERMOb,28
4255,THERMOc,52
4255,THERMOd,38
4255,THERMOe,41
4255,THERMOf,31
4255,THERMOg,31
4255,THERMOh,15
4257,THERMOa,19
4257,THERMOb,37
4257,THERMOc,43
4257,THERMOd,25
4257,THERMOe,46
4257,THERMOf,6
4257,THERMOg,10
4257,THERMOh,15
4258,THERMOa,33
4258,THERMOb,28
4258,THERMOc,47
4258,THERMOd,46
4258,THERMOe,23
4258,THERMOf,34
4258,THERMOg,36
4258,THERMOh,28
4259,THERMOa,47
4259,THERMOb,17
4259,THERMOc,23
4259,THERMOd,53
4259,THERMOe,26
4259,THERMOf,31
4259,THERMOg,50
4259,THERMOh,46
4260,THERMOa,33
4260,THERMOb,28
4260,THERMOc,29
4260,THERMOd,27
4260,THERMOe,28
4260,THERMOf,31
4260,THERMOg,31
4260,THERMOh,23
4262,THERMOa,47
4262,THERMOb,17
4262,THERMOc,11
4262,THERMOd,46
4262,THERMOe,14
4262,THERMOf,31
4262,THERMOg,55
4262,THERMOh,53
4263,THERMOa,1
4263,THERMOb,28
4263,THERMOc,52
4263,THERMOd,27
4263,THERMOe,41
4263,THERMOf,37
4263,THERMOg,18
4263,THERMOh,23
4266,THERMOa,19
4266,THERMOb,59
4266,THERMOc,43
4266,THERMOd,27
4266,THERMOe,45
4266,THERMOf,42
4266,THERMOg,25
4266,THERMOh,28
4267,THERMOa,39
4267,THERMOb,9
4267,THERMOc,1
4267,THERMOd,46
4267,THERMOe,17
4267,THERMOf,16
4267,THERMOg,41
4267,THERMOh,35
4268,THERMOa,26
4268,THERMOb,9
4268,THERMOc,20
4268,THERMOd,38
4268,THERMOe,19
4268,THERMOf,11
4268,THERMOg,10
4268,THERMOh,10
4272,THERMOa,60
4272,THERMOb,2
4272,THERMOc,2
4272,THERMOd,58
4272,THERMOe,6
4272,THERMOf,19
4272,THERMOg,55
4272,THERMOh,13
4274,THERMOa,50
4274,THERMOb,23
4274,THERMOc,29
4274,THERMOd,58
4274,THERMOe,28
4274,THERMOf,6
4274,THERMOg,55
4274,THERMOh,53
4275,THERMOa,17
4275,THERMOb,59
4275,THERMOc,43
4275,THERMOd,38
4275,THERMOe,57
4275,THERMOf,31
4275,THERMOg,18
4275,THERMOh,23
4277,THERMOa,21
4277,THERMOb,47
4277,THERMOc,49
4277,THERMOd,49
4277,THERMOe,41
4277,THERMOf,36
4277,THERMOg,31
4277,THERMOh,35
4279,THERMOa,11
4279,THERMOb,37
4279,THERMOc,38
4279,THERMOd,27
4279,THERMOe,38
4279,THERMOf,31
4279,THERMOg,16
4279,THERMOh,23
4281,THERMOa,33
4281,THERMOb,28
4281,THERMOc,29
4281,THERMOd,58
4281,THERMOe,28
4281,THERMOf,31
4281,THERMOg,31
4281,THERMOh,23
4282,THERMOa,39
4282,THERMOb,18
4282,THERMOc,26
4282,THERMOd,53
4282,THERMOe,19
4282,THERMOf,21
4282,THERMOg,45
4282,THERMOh,23
4284,THERMOa,1
4284,THERMOb,59
4284,THERMOc,58
4284,THERMOd,58
4284,THERMOe,57
4284,THERMOf,46
4284,THERMOg,18
4284,THERMOh,53
4285,THERMOa,47
4285,THERMOb,18
4285,THERMOc,18
4285,THERMOd,58
4285,THERMOe,28
4285,THERMOf,31
4285,THERMOg,42
4285,THERMOh,46
4290,THERMOa,57
4290,THERMOb,23
4290,THERMOc,18
4290,THERMOd,54
4290,THERMOe,17
4290,THERMOf,29
4290,THERMOg,45
4290,THERMOh,42
4291,THERMOa,14
4291,THERMOb,43
4291,THERMOc,54
4291,THERMOd,49
4291,THERMOe,53
4291,THERMOf,41
4291,THERMOg,31
4291,THERMOh,43
4292,THERMOa,39
4292,THERMOb,28
4292,THERMOc,43
4292,THERMOd,53
4292,THERMOe,33
4292,THERMOf,42
4292,THERMOg,50
4292,THERMOh,46
4293,THERMOa,1
4293,THERMOb,31
4293,THERMOc,41
4293,THERMOd,30
4293,THERMOe,35
4293,THERMOf,31
4293,THERMOg,10
4293,THERMOh,23
4295,THERMOa,33
4295,THERMOb,28
4295,THERMOc,58
4295,THERMOd,46
4295,THERMOe,41
4295,THERMOf,31
4295,THERMOg,31
4295,THERMOh,53
4296,THERMOa,1
4296,THERMOb,55
4296,THERMOc,54
4296,THERMOd,42
4296,THERMOe,53
4296,THERMOf,31
4296,THERMOg,1
4296,THERMOh,23
4297,THERMOa,33
4297,THERMOb,28
4297,THERMOc,29
4297,THERMOd,42
4297,THERMOe,26
4297,THERMOf,31
4297,THERMOg,31
4297,THERMOh,23
4299,THERMOa,33
4299,THERMOb,28
4299,THERMOc,29
4299,THERMOd,53
4299,THERMOe,28
4299,THERMOf,19
4299,THERMOg,31
4299,THERMOh,38
4301,THERMOa,33
4301,THERMOb,28
4301,THERMOc,58
4301,THERMOd,58
4301,THERMOe,28
4301,THERMOf,31
4301,THERMOg,31
4301,THERMOh,23
4303,THERMOa,33
4303,THERMOb,28
4303,THERMOc,43
4303,THERMOd,53
4303,THERMOe,33
4303,THERMOf,39
4303,THERMOg,31
4303,THERMOh,23
4307,THERMOa,46
4307,THERMOb,1
4307,THERMOc,11
4307,THERMOd,38
4307,THERMOe,19
4307,THERMOf,16
4307,THERMOg,41
4307,THERMOh,35
4308,THERMOa,17
4308,THERMOb,40
4308,THERMOc,52
4308,THERMOd,38
4308,THERMOe,38
4308,THERMOf,31
4308,THERMOg,16
4308,THERMOh,28
4309,THERMOa,19
4309,THERMOb,3
4309,THERMOc,6
4309,THERMOd,53
4309,THERMOe,2
4309,THERMOf,1
4309,THERMOg,18
4309,THERMOh,15
4310,THERMOa,39
4310,THERMOb,52
4310,THERMOc,52
4310,THERMOd,46
4310,THERMOe,50
4310,THERMOf,42
4310,THERMOg,31
4310,THERMOh,46
4311,THERMOa,39
4311,THERMOb,1
4311,THERMOc,11
4311,THERMOd,58
4311,THERMOe,11
4311,THERMOf,11
4311,THERMOg,31
4311,THERMOh,23
4314,THERMOa,11
4314,THERMOb,52
4314,THERMOc,49
4314,THERMOd,46
4314,THERMOe,56
4314,THERMOf,44
4314,THERMOg,45
4314,THERMOh,51
4320,THERMOa,33
4320,THERMOb,28
4320,THERMOc,29
4320,THERMOd,58
4320,THERMOe,46
4320,THERMOf,46
4320,THERMOg,55
4320,THERMOh,53
4322,THERMOa,33
4322,THERMOb,28
4322,THERMOc,52
4322,THERMOd,53
4322,THERMOe,50
4322,THERMOf,31
4322,THERMOg,31
4322,THERMOh,23
4323,THERMOa,11
4323,THERMOb,40
4323,THERMOc,41
4323,THERMOd,33
4323,THERMOe,33
4323,THERMOf,31
4323,THERMOg,10
4323,THERMOh,28
4324,THERMOa,1
4324,THERMOb,28
4324,THERMOc,18
4324,THERMOd,16
4324,THERMOe,6
4324,THERMOf,1
4324,THERMOg,1
4324,THERMOh,1
4326,THERMOa,33
4326,THERMOb,59
4326,THERMOc,58
4326,THERMOd,46
4326,THERMOe,41
4326,THERMOf,46
4326,THERMOg,42
4326,THERMOh,46
4327,THERMOa,1
4327,THERMOb,28
4327,THERMOc,52
4327,THERMOd,23
4327,THERMOe,38
4327,THERMOf,31
4327,THERMOg,1
4327,THERMOh,1
4328,THERMOa,21
4328,THERMOb,23
4328,THERMOc,41
4328,THERMOd,53
4328,THERMOe,23
4328,THERMOf,11
4328,THERMOg,25
4328,THERMOh,20
4330,THERMOa,39
4330,THERMOb,9
4330,THERMOc,6
4330,THERMOd,58
4330,THERMOe,1
4330,THERMOf,21
4330,THERMOg,45
4330,THERMOh,35
4332,THERMOa,61
4332,THERMOb,59
4332,THERMOc,58
4332,THERMOd,58
4332,THERMOe,57
4332,THERMOf,46
4332,THERMOg,55
4332,THERMOh,53
4334,THERMOa,50
4334,THERMOb,9
4334,THERMOc,17
4334,THERMOd,58
4334,THERMOe,17
4334,THERMOf,31
4334,THERMOg,55
4334,THERMOh,42
4335,THERMOa,1
4335,THERMOb,1
4335,THERMOc,52
4335,THERMOd,46
4335,THERMOe,28
4335,THERMOf,31
4335,THERMOg,45
4335,THERMOh,42
4336,THERMOa,55
4336,THERMOb,52
4336,THERMOc,24
4336,THERMOd,53
4336,THERMOe,50
4336,THERMOf,42
4336,THERMOg,31
4336,THERMOh,46
4337,THERMOa,1
4337,THERMOb,1
4337,THERMOc,20
4337,THERMOd,10
4337,THERMOe,33
4337,THERMOf,31
4337,THERMOg,1
4337,THERMOh,17
4338,THERMOa,26
4338,THERMOb,28
4338,THERMOc,41
4338,THERMOd,53
4338,THERMOe,38
4338,THERMOf,31
4338,THERMOg,36
4338,THERMOh,23
4339,THERMOa,1
4339,THERMOb,28
4339,THERMOc,43
4339,THERMOd,1
4339,THERMOe,41
4339,THERMOf,42
4339,THERMOg,1
4339,THERMOh,13
4341,THERMOa,19
4341,THERMOb,26
4341,THERMOc,43
4341,THERMOd,20
4341,THERMOe,31
4341,THERMOf,21
4341,THERMOg,10
4341,THERMOh,10
4344,THERMOa,33
4344,THERMOb,28
4344,THERMOc,29
4344,THERMOd,27
4344,THERMOe,28
4344,THERMOf,31
4344,THERMOg,31
4344,THERMOh,23
4346,THERMOa,1
4346,THERMOb,59
4346,THERMOc,47
4346,THERMOd,46
4346,THERMOe,57
4346,THERMOf,46
4346,THERMOg,1
4346,THERMOh,1
4347,THERMOa,39
4347,THERMOb,40
4347,THERMOc,38
4347,THERMOd,16
4347,THERMOe,38
4347,THERMOf,29
4347,THERMOg,25
4347,THERMOh,23
4348,THERMOa,1
4348,THERMOb,59
4348,THERMOc,58
4348,THERMOd,1
4348,THERMOe,57
4348,THERMOf,46
4348,THERMOg,1
4348,THERMOh,53
4349,THERMOa,11
4349,THERMOb,40
4349,THERMOc,41
4349,THERMOd,42
4349,THERMOe,45
4349,THERMOf,31
4349,THERMOg,21
4349,THERMOh,23
4350,THERMOa,34
4350,THERMOb,28
4350,THERMOc,36
4350,THERMOd,1
4350,THERMOe,41
4350,THERMOf,31
4350,THERMOg,1
4350,THERMOh,15
4353,THERMOa,1
4353,THERMOb,59
4353,THERMOc,58
4353,THERMOd,16
4353,THERMOe,28
4353,THERMOf,31
4353,THERMOg,31
4353,THERMOh,53
4356,THERMOa,31
4356,THERMOb,1
4356,THERMOc,2
4356,THERMOd,27
4356,THERMOe,3
4356,THERMOf,16
4356,THERMOg,31
4356,THERMOh,21
4357,THERMOa,33
4357,THERMOb,28
4357,THERMOc,29
4357,THERMOd,27
4357,THERMOe,28
4357,THERMOf,31
4357,THERMOg,31
4357,THERMOh,23
4358,THERMOa,47
4358,THERMOb,26
4358,THERMOc,18
4358,THERMOd,58
4358,THERMOe,11
4358,THERMOf,6
